date,totcases,totdeaths,logtot,logdet,logdiff,logddiff_det,transit,walking,driving,recreation,essentials,parks,station_transit,workplace,resedential,TotalHospitalized,DailyTested,TotalICU,TotalRecovered,TotalActive,ontario,ontario-us,Coronavirus,Mean Temp
01-03-2020,15,0,2.708050201,#NAME?,,,107.865,142.515,131.185,0.914893617,-2.391304348,3.892857143,1.266666667,-6.204081633,1.456521739,,0,,2,1,4054.17012,33819.05379,27,-1.6
02-03-2020,15,0,2.708050201,#NAME?,0,,91.61,146.33,122.39,10.91304348,6.977272727,45.75,18.36666667,7.25,-2.034482759,,0,,3,0,3856.415933,38626.46579,26,0
03-03-2020,20,0,2.995732274,#NAME?,0.287682072,,75.605,100.95,92.24,12.91304348,8.046511628,50.23809524,14.5862069,4.80952381,-1.52,,0,,3,0,4379.435088,39264.38858,32,3.1
04-03-2020,20,0,2.995732274,#NAME?,0,,92.685,111.58,99.875,2,3.282608696,14.38095238,2.566666667,2.714285714,-0.02173913,,0,,3,1,3904.173578,45487.06383,40,-1.2
05-03-2020,22,0,3.091042453,#NAME?,0.09531018,,93.115,108.41,104.385,1.47826087,6.804347826,1.291666667,1.7,3.163265306,-0.326086957,,0,,3,1,4710.837972,44285.06444,55,-5.6
06-03-2020,28,0,3.33220451,#NAME?,0.241162057,,87.8,94.725,95.905,-7.02173913,-0.826086957,-14.22222222,-3.833333333,-0.959183673,2.347826087,,0,,3,1,5528.941454,31665.08964,70,-4.5
07-03-2020,28,0,3.33220451,#NAME?,0,,89.735,92.63,93.455,-17.34782609,-13.51111111,-21.40740741,-9.533333333,-10.54,6.152173913,,0,,3,2,4276.751708,40405.40621,81,-6.8
08-03-2020,32,0,3.465735903,#NAME?,0.133531393,,100.095,119.225,124.055,-6.85106383,-3,-13.27586207,2.066666667,-4.081632653,2.977272727,,0,,3,3,4495.915661,37509.79041,79,-11
09-03-2020,35,0,3.555348061,#NAME?,0.089612159,,92.6,125.9,116.195,10.47826087,9.431818182,13.69230769,17.56666667,8.636363636,-1.533333333,,0,,3,5,4155.670259,39362.76445,100,-5
10-03-2020,37,0,3.610917913,#NAME?,0.055569851,,76.6,92.505,86.8,14.15217391,12.69767442,24.58333333,8.24137931,6.214285714,-1.153846154,,0,,3,8,4699.042589,40937.47423,93,1.6
11-03-2020,42,1,3.737669618,0,0.126751706,inf,94.71,104.36,101.035,4.282608696,5.47826087,-4.818181818,1.033333333,3.571428571,0.304347826,,0,,3,12,2235.544409,22810.99944,19,-0.1
12-03-2020,59,1,4.077537444,0,0.339867826,0,96.645,110.965,110.445,2.326086957,2.934782609,-8.434782609,1.366666667,4.081632653,0.108695652,,0,,3,12,1864.686507,35178.42899,24,-1.6
13-03-2020,79,1,4.369447852,0,0.291910409,0,99.895,120.17,109.37,4.260869565,4.434782609,0.923076923,3.533333333,4.06122449,-0.108695652,,0,,3,17,2109.053903,26927.46267,21,-8.7
14-03-2020,103,1,4.634728988,0,0.265281136,0,105.285,128.715,115.03,7.065217391,6.108695652,14.69565217,3.833333333,1.469387755,0.086956522,,0,,3,17,2316.478023,22108.94488,22,-14.9
15-03-2020,145,1,4.976733742,0,0.342004754,0,100.67,124.77,118.815,-1.638297872,-4.042553191,-7.206896552,0.233333333,4.387755102,0.934782609,,0,,4,18,2568.312949,27262.53502,25,-5.8
16-03-2020,177,1,5.176149733,0,0.19941599,0,92.825,140.775,113.735,15.39130435,9.136363636,41.41666667,15.26666667,9.511627907,-2.066666667,,0,,4,24,2366.003355,29947.68,26,0.1
17-03-2020,189,1,5.241747015,0,0.065597282,0,74.945,104.2,87.24,15.7173913,9.860465116,74.86363636,11.44827586,5,-1.230769231,,0,,4,24,2574.93788,24951.31299,24,-3.1
18-03-2020,214,1,5.365976015,0,0.124229,0,93.355,114.98,98.105,5.282608696,5.108695652,31.6,0.766666667,3.367346939,0.239130435,,0,,4,28,2139.261273,27755.65932,26,1.9
19-03-2020,258,2,5.552959585,0.693147181,0.18698357,0.693147181,90.98,103.965,100.925,2.282608696,4.152173913,-3,-1.133333333,3.204081633,0.717391304,,0,,5,30,2187.32546,26083.14752,31,-3.9
20-03-2020,318,2,5.762051383,0.693147181,0.209091798,0,87.105,102.415,97.98,5.891304348,7.673913043,1.62962963,0.466666667,3.387755102,0.304347826,,0,,5,32,2149.161506,26938.93686,35,-7.8
21-03-2020,377,3,5.932245187,1.098612289,0.170193805,0.405465108,79.93,97.685,94.905,10.65217391,31.8,7.086956522,-0.433333333,3.673469388,-0.02173913,,0,,5,36,2375.123828,27511.46845,52,-5
22-03-2020,425,6,6.052089169,1.791759469,0.119843981,0.693147181,74.935,95.97,95.735,0.85106383,36.45652174,-11.93548387,-8.1,-0.857142857,2.533333333,,0,,5,53,2562.483631,27517.25618,100,0.7
23-03-2020,503,6,6.22059017,1.791759469,0.168501001,0,58.7,88.475,79.795,-0.717391304,26.54545455,11.64,-2.266666667,3.568181818,1.931034483,,0,,5,73,2188.816568,24176.73887,96,4.5
24-03-2020,588,8,6.376726948,2.079441542,0.156136778,0.287682072,46.105,64.99,59.08,-3.181818182,16.20930233,43.95652174,-13.75862069,-3.30952381,2.68,,0,,5,97,2057.471491,28643.14316,82,4.3
25-03-2020,688,13,6.533788838,2.564949357,0.15706189,0.485507816,43.855,62.79,64.295,-5.477272727,31.15217391,14.76190476,-22.4,-23.18367347,7.644444444,,8465,,5,139,2186.762823,28243.14775,80,2.4
26-03-2020,858,15,6.754604099,2.708050201,0.220815262,0.143100844,34.185,51.87,56.6,-24.81818182,17.76086957,2.772727273,-27.03333333,-29.78,11,,1713,,5,171,2453.991474,31301.06919,88,-0.8
27-03-2020,993,18,6.900730664,2.890371758,0.146126565,0.182321557,30.265,51.145,53.88,-31.46666667,4.869565217,5.25,-31.03333333,-34.82352941,13.2,,993,,5,183,2290.540003,27434.53318,79,-4.9
28-03-2020,1144,18,7.042286172,2.890371758,0.141555508,0,27.765,49.985,51.995,-32.02173913,7.369565217,16.19047619,-36,-37.34,14.62222222,,2726,,5,208,2239.24346,35431.17676,76,-7.2
29-03-2020,1355,19,7.211556733,2.944438979,0.169270561,0.054067221,25.905,47.47,52.555,-39.72340426,-5.065217391,-15.76666667,-43.23333333,-40.08,18.23809524,,2753,,5,251,2314.631388,31035.5638,73,-8.9
30-03-2020,1706,33,7.441906728,3.496507561,0.230349995,0.552068582,23.41,42.625,43.54,-40.60869565,-6.909090909,21.83333333,-33.6,-27.65217391,11.16666667,,2861,,5,311,2611.955273,26796.85758,70,-8.9
31-03-2020,1966,33,7.583756301,3.496507561,0.141849573,0,20.36,42.02,34.905,-43.90697674,-16.81395349,18.73913043,-46,-32.43181818,10.2,,3873,,6,368,2164.432779,25965.68483,70,-3.1
01-04-2020,2392,37,7.779885115,3.610917913,0.196128814,0.114410351,20.905,35.985,40.5,-40.77272727,-7,-35.95652174,-49.16129032,-45.32,18,,3036,,8,411,2019.589594,30064.03008,70,5.6
02-04-2020,2793,53,7.934871566,3.970291914,0.154986451,0.359374001,20.005,41.95,41.78,-43.66666667,-10.06521739,-2.476190476,-47.32258065,-47.84,18.45238095,,2086,,8,489,1937.030257,28717.9328,65,8.3
03-04-2020,3255,67,8.087947555,4.204692619,0.153075989,0.234400706,18.975,40.55,38.665,-50.30434783,-20.2173913,12.75,-50.16666667,-51.7254902,20.5,,3951,,8,572,2188.274725,31397.33426,59,6.6
04-04-2020,3630,94,8.196987927,4.543294782,0.109040373,0.338602163,18.41,39.1,38.28,-50.47826087,-18.15555556,-9.227272727,-55.43333333,-52.37254902,21.63414634,,3178,,8,667,2456.809858,26980.50142,62,8.3
05-04-2020,4038,119,8.303504799,4.779123493,0.106516872,0.235828711,18.745,46.94,43.825,-49.08510638,-18.17391304,12.51851852,-57.06666667,-51.46,22.1025641,,2915,,8,835,2124.444984,28240.64059,62,6.1
06-04-2020,4347,132,8.377241231,4.882801923,0.073736432,0.103678429,16.745,36.575,34.61,-53.60869565,-23.43181818,-12.53571429,-52.83333333,-39.60869565,14.52380952,,2482,,8,967,2588.81488,28531.75027,60,7
07-04-2020,4726,153,8.460834458,5.030437921,0.083593227,0.147635999,15.745,29.405,28.17,-54.3255814,-30.62790698,-23.68965517,-61.36666667,-41.36956522,12.78947368,,2040,,8,1117,2605.968547,26616.09117,58,9.1
08-04-2020,5276,174,8.570923514,5.159055299,0.110089056,0.128617378,17.89,38.67,37.915,-51.18181818,-22.66666667,-28.2173913,-59.16666667,-54.05882353,20.97435897,,6114,,8,1324,2172.431567,29437.80819,58,9.7
09-04-2020,5759,200,8.658519128,5.298317367,0.087595614,0.139262067,18.355,40.78,40.735,-44.8,-12.67391304,-18.12,-55,-53.66666667,20.24390244,,0,,431,1241,1969.922369,24198.54678,49,5.1
10-04-2020,6237,222,8.738254577,5.402677382,0.079735449,0.104360015,17.635,44.82,40.97,-45.68888889,-17.7173913,11.64,-54.36666667,-53.7254902,20.52380952,,2443,,534,1374,2048.5412,22936.66912,49,3.9
11-04-2020,6648,253,8.802071337,5.533389489,0.06381676,0.130712107,17.1,44.96,40.595,-45.89130435,-16.28888889,9.708333333,-57.16666667,-53.64705882,21.25,,6245,,689,2091,282.3140419,7833.361915,80,3.7
12-04-2020,7049,274,8.860641042,5.613128106,0.058569705,0.079738618,16.92,40.36,43.215,-49.31914894,-20.19565217,-22.58064516,-60.3,-53.19607843,23.5,,4859,,831,2372,271.6644269,10192.75719,75,8.8
13-04-2020,7470,291,8.918650278,5.673323267,0.058009236,0.060195161,15.525,44.14,36.65,-50.04347826,-23.06818182,-10,-53.16666667,-39.54347826,14.28571429,,4020,,1023,2560,284.1675324,8436.848553,78,8.4
14-04-2020,7953,334,8.981304495,5.811140993,0.062654217,0.137817726,15.225,35.395,29.525,-56.6,-29.69767442,-5.444444444,-60.73333333,-42.2826087,12.78947368,,4585,,1219,2669,225.6352369,10133.06693,100,1.9
15-04-2020,8447,385,9.041566628,5.953243334,0.060262133,0.142102341,16.335,47.12,39.445,-50.02272727,-20.15217391,-2.1,-58.93333333,-53.94117647,20.41025641,,3708,,1449,2851,298.4146274,8457.584373,99,-0.2
16-04-2020,8961,423,9.100637107,6.047372179,0.059070479,0.094128845,15.905,42.94,39.84,-49.95555556,-15.47826087,-16.76923077,-56.83333333,-54.29411765,21.075,,3750,,1624,3061,342.0759012,8696.299254,82,0.1
17-04-2020,9525,478,9.1616752,6.169610732,0.061038093,0.122238553,15.77,41.945,41.57,-46.91304348,-9.282608696,-9.307692308,-54.5,-55.03921569,20.92682927,,2568,,1802,3404,289.6838833,9589.567062,96,2
18-04-2020,10010,514,9.211339872,6.242223265,0.049664672,0.072612533,15.11,38.19,45.405,-35.76086957,15.39130435,-27.10714286,-54.86666667,-55.35294118,20.775,,3237,,2074,3557,292.5851687,10300.68449,86,4.2
19-04-2020,10578,553,9.266531652,6.315358002,0.055191779,0.073134736,13.12,33.59,34.305,-80.76595745,-73.25,-29.64516129,-74.26666667,-81.90384615,34,632,4097,478,2305,3254,323.9117435,8480.046454,76,6.1
20-04-2020,11184,584,9.322239464,6.369900983,0.055707813,0.054542981,14.45,40.135,40.255,-44.5,-0.681818182,-10.61538462,-51.86666667,-40.69565217,14.14285714,673,5573,477,2574,3441,348.9684712,7316.317018,82,1.7
21-04-2020,11735,622,9.370331108,6.432940093,0.048091644,0.06303911,12.42,34.59,28.04,-79.77272727,-74.06976744,-14.92857143,-65.86206897,-51.19565217,14.23529412,691,2050,472,2858,3537,292.1536735,7894.050369,62,2.9
22-04-2020,12245,659,9.412872969,6.490723535,0.042541861,0.057783442,15.515,31.14,36.36,-53.75,-23.17777778,-42.96153846,-64.4516129,-62.58823529,24.11111111,738,6844,457,3121,3654,272.2961254,9951.222827,55,1.8
23-04-2020,12879,713,9.463353357,6.56948142,0.050480388,0.078757886,15.985,41.135,43.135,-46.82222222,-11.91304348,-24,-56.38709677,-53.90196078,21.05,760,5065,466,3357,3822,254.1664589,10104.39522,73,2.2
24-04-2020,13519,763,9.511851382,6.637258031,0.048498025,0.067776611,16.085,38.29,44.155,-47.2826087,-15.47826087,-29.40740741,-55.6,-54.23529412,22,769,4852,255,3568,4051,334.0986499,9783.193038,76,7.1
25-04-2020,13995,811,9.546455402,6.698268054,0.03460402,0.061010023,15.395,37.81,44.745,-48.93478261,-15.08888889,-27.5,-57.35483871,-53.76470588,22.43589744,795,5947,254,3902,4160,289.9053961,9049.716226,73,6.6
26-04-2020,14432,835,9.577203242,6.727431725,0.03074784,0.029163671,16.13,44.7,50,-51.53191489,-22.59574468,-24.8,-59.86666667,-53.08,24.02631579,807,9064,248,4194,4344,262.5352279,8287.455098,68,8.6
27-04-2020,14856,892,9.606159103,6.793466133,0.028955861,0.066034408,15.81,47.37,44.175,-50.2173913,-21.25,-1.884615385,-49.33333333,-36.60869565,13.95238095,829,8899,245,4556,4491,305.7501,6766.742878,66,8.9
28-04-2020,15381,951,9.64088826,6.857514063,0.034729157,0.06404793,13.95,33.26,33.875,-55.22727273,-30.69767442,-26.09677419,-61.13333333,-39.97826087,13,828,9462,250,4875,4621,289.2888945,7927.203926,71,10.3
29-04-2020,15728,996,9.663197842,6.903747258,0.022309582,0.046233195,18.315,47.19,47.32,-45.95454545,-17.02222222,-1.631578947,-55.8,-51.90196078,19.48780488,809,9643,247,5209,4816,230.2168924,8932.761309,71,11.1
30-04-2020,16187,1082,9.69196373,6.986566459,0.028765888,0.082819202,15.74,36.07,45.12,-49.68888889,-19.97826087,-36.7037037,-56.74193548,-52.92156863,21.56410256,802,8743,247,5515,5085,259.8152294,8480.406035,64,11.8
01-05-2020,16608,1121,9.717639786,7.021976423,0.025676056,0.035409964,16.705,40.715,48.13,-46.2,-15.48888889,-17.61538462,-53.63333333,-52.58823529,21.07142857,859,9330,250,5806,5307,304.8977021,9308.897676,42,11.4
02-05-2020,17119,1176,9.747944237,7.069874128,0.030304451,0.047897705,16.865,43.74,49.675,-46.04347826,-14.41304348,-16.08,-54.76666667,-52.15686275,21.475,878,10361,243,6221,5365,309.3642136,10144.10749,37,10.6
03-05-2020,17553,1216,9.772980154,7.103322063,0.025035918,0.033447934,16.86,45.705,54.585,-48.38297872,-20.39130435,-10,-57.06666667,-51.34,22.51282051,887,10214,233,6680,5486,274.6720526,8534.511436,54,13.8
04-05-2020,17923,1300,9.793840083,7.170119543,0.020859929,0.066797481,16.58,55.945,49.375,-45.95652174,-19.52272727,26.95454545,-43.5,-35.69565217,12.36363636,910,12295,243,7087,5669,290.6982022,8448.61495,57,6.6
05-05-2020,18310,1361,9.815202638,7.215975003,0.021362554,0.045855459,15.65,37.04,37.495,-50.65116279,-25.44186047,-21.32,-56.8,-38.8,12.36842105,925,10578,245,7509,5675,296.5336117,8463.409512,63,5.4
06-05-2020,18722,1429,9.837454582,7.264730178,0.022251944,0.048755175,18.53,53.225,50.155,-42.43181818,-14.55555556,20.57894737,-51.93333333,-50.7,18.28571429,938,12020,252,8000,5597,303.2133454,10030.03584,61,7.7
07-05-2020,19121,1477,9.858542486,7.297768283,0.021087905,0.033038105,19.495,52.93,51.975,-40.5,-11.15217391,4.727272727,-49.66666667,-51.19607843,18.88095238,945,12550,241,8525,5439,278.234187,9371.914536,39,7.4
08-05-2020,19598,1540,9.883182799,7.339537695,0.024640313,0.041769413,18.13,46.795,52.22,-42.82222222,-13.54347826,-25.73076923,-52.56666667,-51.96078431,20.26190476,957,10852,239,8964,5466,269.4202641,8118.316232,32,0.9
09-05-2020,19944,1599,9.900683625,7.377133713,0.017500826,0.037596017,18.8,44.3,52.685,-40.60869565,-7.130434783,-23.625,-51.63333333,-51.35294118,20.78571429,977,11554,235,9612,5120,314.2297465,8190.209185,29,1.1
10-05-2020,20238,1634,9.915317304,7.398786275,0.014633679,0.021652563,19.895,60.01,62.43,-40.70212766,-11.52173913,17.03846154,-51.03333333,-49.26,20.51282051,999,12928,233,10205,4900,259.6795694,10153.73909,26,3.4
11-05-2020,20546,1669,9.930421554,7.419979924,0.015104249,0.021193648,19.685,55.98,52.955,-42.54347826,-14.84090909,9.227272727,-41.03333333,-34.41304348,12.13636364,1017,16532,225,10825,4662,204.2769172,11052.61691,88,3.1
12-05-2020,20907,1725,9.94783931,7.452982329,0.017417756,0.033002406,20.76,64.295,48.565,-38.18181818,-15.1627907,58.57142857,-46.13333333,-32.47727273,9.35,977,16305,221,11390,4553,204.2431599,7824.742763,95,2.4
13-05-2020,21236,1765,9.963453134,7.475905969,0.015613824,0.02292364,21.42,54.99,56.785,-38.97727273,-9.347826087,0.210526316,-51.16666667,-49.23529412,18.09756098,1010,17146,232,12005,4332,217.573209,8864.629343,100,4.9
14-05-2020,21494,1798,9.975529105,7.494430215,0.012075972,0.018524246,22.305,58.03,59.73,-37.97727273,-6.434782609,7.15,-47.86666667,-48.68,17.8372093,984,14555,225,12505,4118,219.3479221,10588.09451,91,9.6
15-05-2020,21922,1825,9.995245978,7.509335266,0.019716872,0.014905051,22.395,59.33,61.47,-36.26666667,-6.413043478,20.89473684,-46.33333333,-48.54,17.90697674,1043,10654,223,12779,4170,189.1096752,10613.21551,84,13.4
16-05-2020,22313,1858,10.01292475,7.527255919,0.017678769,0.017920653,20.7,54.19,60.775,-37.65217391,-4.869565217,4.045454545,-49.93333333,-48.34,19.02325581,1032,12961,219,13222,4071,217.2342677,10931.17235,78,12.2
17-05-2020,22653,1881,10.02804757,7.539558829,0.015122825,0.01230291,20.375,54.38,65.765,-41.40425532,-10.87234043,-12.03448276,-53.36666667,-47.5,21.225,1033,15179,220,13569,4075,195.0717245,9976.439846,73,11.8
18-05-2020,22957,1904,10.04137818,7.551712215,0.013330607,0.012153386,18.975,43.78,57.21,-35.93478261,-2.090909091,-16.57692308,-43,-30.39130435,12.52173913,1028,16295,213,13990,4068,197.7323988,9736.344417,70,13.2
19-05-2020,23384,1919,10.05980731,7.559559496,0.018429127,0.007847281,18.64,47.775,50.05,-29.20930233,-5.023255814,0.045454545,-47,-28.04545455,8.826086957,1016,19227,203,14383,3962,184.5911667,10902.44783,77,14.8
20-05-2020,23774,1962,10.07634783,7.58171964,0.016540519,0.022160144,18.975,43.78,57.21,-38.61363636,-13.2826087,-10.18181818,-50.46666667,-46.52,18.07142857,961,17618,195,14772,3832,211.3870853,9418.561609,82,14.4
21-05-2020,24187,1993,10.09357058,7.59739632,0.017222752,0.01567668,18.64,47.775,50.05,-34.29545455,-7.282608696,7.666666667,-45.56666667,-45.68,17.41860465,1027,13970,194,15131,3746,171.941542,9212.239612,78,14.1
22-05-2020,24628,2021,10.11163929,7.611347717,0.018068708,0.013951397,22.84,65.59,68.095,-30,-4.456521739,37.73684211,-41.16666667,-45.44,16.68181818,1025,11957,192,15391,3791,216.0944144,9573.772597,82,16.8
23-05-2020,25040,2048,10.12822983,7.624618986,0.016590539,0.013271269,21.42,59.13,66.19,-31.54545455,-3.173913043,-3.045454545,-47.2,-46.18,18.34883721,1018,15137,189,15845,3626,208.1236774,11447.35789,79,18.8
24-05-2020,25500,2073,10.14643373,7.636752112,0.018203906,0.012133126,22.005,60.02,73.08,-32.63829787,-6.695652174,4.782608696,-48.23333333,-46.76,19.975,1026,17429,184,16204,3492,210.4454259,9996.574671,64,20.6
25-05-2020,25904,2102,10.16215268,7.650644551,0.015718945,0.013892439,22.385,72.715,69.345,-27.86363636,-4.136363636,91.61111111,-27.8,-27.08695652,8.08,986,18354,179,16641,3456,200.4128717,10552.36076,65,24.4
26-05-2020,26191,2123,10.17317112,7.660585462,0.011018443,0.00994091,20.165,62.265,55.75,-25.02325581,-2.325581395,25.35294118,-44.53333333,-28.43181818,8.380952381,975,17768,180,17020,3435,238.0785735,10670.17672,72,23.7
27-05-2020,26483,2155,10.1842583,7.675546003,0.011087177,0.014960541,21.47,56.64,54.26,-56.81818182,-48.02325581,-9.6,-61.35483871,-77.73076923,26.46153846,934,16217,171,17360,3412,171.6080048,10075.08888,77,23.8
28-05-2020,26866,2189,10.19861683,7.691200098,0.014358529,0.015654095,25.15,72.27,76.335,-21.56818182,8.260869565,24,-40.23333333,-42.74,14.86363636,972,9155,174,17638,3415,208.0525457,11146.82456,72,20.5
29-05-2020,27210,2230,10.21133983,7.709756864,0.012723006,0.018556767,26.335,82.49,82.29,-16.86363636,9.369565217,70,-34.56666667,-42.78,14.40909091,987,5813,167,17898,3567,183.4033519,9790.630746,64,18.4
30-05-2020,27533,2247,10.22314056,7.717351272,0.011800732,0.007594408,25.48,83.22,82.98,-17.86363636,7.434782609,76.52941176,-36.7,-42.48,14.54545455,991,7382,160,18190,3622,202.4034283,8906.032623,59,13.4
31-05-2020,27859,2266,10.23491135,7.725771442,0.011770789,0.008420169,27.445,89.26,92.82,-23.29787234,-1.630434783,53.61111111,-39.86666667,-40.28,15.3255814,984,10506,155,18509,3745,184.2760096,8879.812291,62,11.5
01-06-2020,28263,2276,10.24930881,7.730174795,0.014397455,0.004403354,25.4,85.665,81.105,-20.02272727,2.113636364,110.0555556,-22.46666667,-18.46666667,7.115384615,961,11276,153,18767,3840,204.9390166,9428.712535,61,15.8
02-06-2020,28709,2293,10.26496594,7.737616283,0.015657134,0.007441488,23.85,74.48,67.03,-18.3255814,-2.720930233,89.88235294,-32.96666667,-20.68181818,5.913043478,912,11028,147,19146,3846,194.8039435,9826.769496,64,20.1
03-06-2020,29047,2312,10.27667049,7.74586823,0.011704545,0.008251947,27.58,78.55,81.515,-17.88636364,2.717391304,62,-37.13333333,-42.65306122,13.52272727,878,11383,148,19477,3950,212.515808,10656.87503,67,20.4
04-06-2020,29403,2357,10.28885199,7.765144903,0.012181502,0.019276673,28.34,81.555,84.425,-19.72727273,2.217391304,54.76470588,-36.36666667,-39.78,13.71111111,859,8170,148,19698,4104,221.8680064,11088.46826,59,22.8
05-06-2020,29747,2372,10.30048357,7.77148876,0.011631577,0.006343857,28.615,79.845,87.085,-17.86363636,5.456521739,61.41176471,-33.46666667,-39.9,14.02272727,848,9875,143,19958,4110,199.9125766,11617.06454,57,22.7
