date,totcases,totdeaths,logtot,logdet,logdiff,logddiff_det,transit,walking,driving,recreation,essentials,parks,station_transit,workplace,resedential,TotalHospitalized,DailyTested,TotalICU,TotalRecovered,TotalActive,alberta,alberta-us,Coronavirus,Mean Temp
01-03-2020,0,0,#NAME?,#NAME?,,,116.3766667,173.8933333,133.0233333,6.294117647,4.176470588,13.5,-1.714285714,1.777777778,-0.071428571,,0,,0,0,482.4374008,993.3117303,60,-4.4
02-03-2020,0,0,#NAME?,#NAME?,,,94.00666667,165.3866667,130.13,8.764705882,7,20.9,6.571428571,3.928571429,-1.2,,0,,0,0,468.0207267,949.7903627,74,2.6
03-03-2020,0,0,#NAME?,#NAME?,,,74.37666667,105.2633333,93.57,6,3.25,14.3,-0.285714286,3.285714286,-0.125,,0,,0,0,558.4001956,874.2660455,80,1.2
04-03-2020,0,0,#NAME?,#NAME?,,,109.34,119.65,101.3,0.117647059,2,3.5,2.571428571,4,0.214285714,,0,,0,0,518.5704117,1087.413702,100,-0.6
05-03-2020,1,0,0,#NAME?,inf,,108.95,129.0366667,106.9433333,2.411764706,0.1875,7.4,5.285714286,4,0.142857143,,0,,0,0,524.4057668,946.7955414,94,0
06-03-2020,2,0,0.693147181,#NAME?,0.693147181,,108.0733333,135.9066667,108.0966667,7,6.5625,9.4,2.714285714,5.555555556,-0.533333333,,0,,0,0,201.237173,1249.823967,17,0.4
07-03-2020,2,0,0.693147181,#NAME?,0,,113.7466667,148.67,114.3266667,9.058823529,10.375,10.2,5.714285714,4.666666667,-0.642857143,,0,,0,0,284.6467388,1298.169647,18,-11.1
08-03-2020,4,0,1.386294361,#NAME?,0.693147181,,120.2433333,176.5333333,134.8266667,11,10.8125,14.3,12.71428571,7.111111111,-1.785714286,,0,,0,0,243.5512931,1145.448548,19,-13.8
09-03-2020,14,0,2.63905733,#NAME?,1.252762968,,96.15333333,161.9833333,129.0833333,2.294117647,3.307692308,6,4.833333333,5,-0.1,,0,,0,0,280.749363,1506.618677,18,-7.3
10-03-2020,14,0,2.63905733,#NAME?,0,,74.52333333,112.6866667,94.94666667,8.411764706,9.416666667,13.4,4.857142857,4.571428571,-0.75,,0,,0,0,288.0421108,1264.963606,20,-2.4
11-03-2020,19,0,2.944438979,#NAME?,0.30538165,,107.51,131.0566667,102.57,4.823529412,6.3125,4.3,5.285714286,5.111111111,-0.214285714,,0,,0,0,269.206173,1426.49075,42,-0.4
12-03-2020,23,0,3.135494216,#NAME?,0.191055237,,112.3266667,134.0266667,107.5833333,5.411764706,9.3125,9.4,5.428571429,5.222222222,-0.071428571,,0,,0,0,289.4101538,1400.336596,42,-3.9
13-03-2020,29,0,3.36729583,#NAME?,0.231801614,,117.3766667,134.7766667,109.5933333,4.764705882,7.066666667,5.8,4.428571429,5.666666667,-0.066666667,,0,,0,0,262.3288704,1572.942494,31,-14.7
14-03-2020,39,0,3.663561646,#NAME?,0.296265816,,112.07,138.3433333,111.44,7.529411765,9,6.3,3.428571429,4.722222222,-0.285714286,,0,,0,0,255.4421643,1527.799215,38,-19.8
15-03-2020,56,0,4.025351691,#NAME?,0.361790045,,120.5166667,164.3266667,130.9966667,5.941176471,6.882352941,10.6,7.571428571,5.166666667,-0.285714286,,0,,0,0,278.1540178,1625.041244,38,-17.4
16-03-2020,74,0,4.304065093,#NAME?,0.278713402,,88.31,145.9233333,118.4433333,-2.294117647,1.384615385,-5.4,-5,3.5,1.4,,0,,0,0,284.1656325,1350.433177,53,-5.6
17-03-2020,97,0,4.574710979,#NAME?,0.270645885,,73.10333333,103.2233333,86.82666667,0.647058824,4,-3.9,-0.142857143,2.857142857,0.875,,0,,0,1,284.8571812,1378.048831,99,-3
18-03-2020,119,0,4.779123493,#NAME?,0.204412515,,101.3333333,126.0866667,99.76333333,4.411764706,8,12.8,3.857142857,4.111111111,0.142857143,,0,,0,2,246.8868326,1538.733051,100,-8.8
19-03-2020,146,1,4.983606622,0,0.204483129,inf,103.8233333,127.45,103.8433333,3.058823529,3.8125,4.1,1.714285714,4.111111111,0.285714286,,0,,0,2,289.6441015,1507.038496,77,-10.2
20-03-2020,195,1,5.272999559,0,0.289392937,0,101.36,126.1633333,103.9833333,5.470588235,10.5625,12.1,3,4.111111111,0.214285714,,0,,0,4,250.7062609,1515.132866,77,-5.8
21-03-2020,226,1,5.420534999,0,0.147535441,0,92.68666667,116.9,99.68333333,6.705882353,24.33333333,-4.2,2.571428571,3.5,0.5,,0,,0,14,303.3520573,1602.980846,81,-2.8
22-03-2020,259,1,5.556828062,0,0.136293062,0,81.89,111.3433333,98.37666667,-1.6875,27.875,-22.8,-9.5,0.166666667,4.142857143,,0,,0,14,295.7170478,1409.93082,76,0.3
23-03-2020,301,1,5.707110265,0,0.150282203,0,59.37666667,100.5533333,78.92666667,-15.8125,10.92307692,-32.2,-23.5,-3.428571429,5.666666667,,0,,0,19,257.9081924,1512.957019,73,1.6
24-03-2020,358,2,5.880532986,0.693147181,0.173422722,0.693147181,46.65,75.19333333,59.44,-14.2,8.583333333,-21.9,-21.16666667,-4.142857143,4.714285714,,0,,0,23,297.347323,1584.959077,63,-3.9
25-03-2020,419,2,6.03787092,0.693147181,0.157337934,0,53.71666667,90.63666667,69.35666667,-5.214285714,30.3125,-9.2,-23.57142857,-15.05555556,6.928571429,,0,,0,29,277.9826035,1760.690521,63,-5.2
26-03-2020,486,2,6.186208624,0.693147181,0.148337704,0,50.6,82.04666667,65.92333333,-17.73333333,17.6875,-12.2,-26.57142857,-20.11111111,10.07142857,,0,,0,39,291.1475662,1658.918608,68,-0.1
27-03-2020,542,2,6.295266001,0.693147181,0.109057378,0,40.76666667,74.33666667,61.23333333,-27.13333333,13.4,-16.9,-32.375,-25.31578947,12.76923077,,7108,,0,56,227.0558932,1575.58992,68,2.4
28-03-2020,621,2,6.431331082,0.693147181,0.13606508,0,34.63666667,74.1,60.33,-30.8,5.375,-23.9,-41,-28.88888889,14.66666667,,3490,,0,74,284.3684943,1376.439784,60,1.4
29-03-2020,661,3,6.49375384,1.098612289,0.062422758,0.405465108,35.36666667,82.65666667,66.02333333,-32.11764706,5.125,-7.6,-38.5,-28.88888889,15.33333333,,1757,,0,97,258.4159864,1317.575086,55,4.5
30-03-2020,690,8,6.536691598,2.079441542,0.042937758,0.980829253,27.18333333,68.57666667,52.57666667,-43.375,-10.07692308,5.8,-36.71428571,-25.25,11.71428571,,2211,,0,119,281.4759356,1171.001101,54,-4.9
31-03-2020,754,9,6.625392368,2.197224577,0.08870077,0.117783036,24.56666667,60.13,41.44,-47.21428571,-20.75,7.6,-40.75,-30.35714286,10.42857143,,2447,,2,143,290.5820152,1383.453317,51,-10.1
01-04-2020,871,11,6.769641977,2.397895273,0.144249609,0.200670695,28.02,70.19333333,52.81,-41.33333333,-10.6875,-18.7,-51.5,-36.94444444,15.91666667,,3347,,3,191,262.0792814,1265.780277,54,-12.8
02-04-2020,968,13,6.875232087,2.564949357,0.10559011,0.167054085,24.69666667,69.08333333,50.40666667,-46.25,-16.6875,-30.8,-52.625,-39.36842105,18.66666667,,3382,,3,222,301.3761591,1320.4813,51,-11.7
03-04-2020,1075,18,6.980075941,2.890371758,0.104843853,0.3254224,25.33666667,69.23333333,52.11,-45.4,-13,-25.1,-55.25,-40.57894737,18.75,,3257,,3,255,290.2386216,1362.886213,54,-9.5
04-04-2020,1181,20,7.074116816,2.995732274,0.094040876,0.105360516,23.69,70.77,53.07666667,-44.86666667,-12,-26,-56,-41.21052632,18.75,,3059,,3,297,234.0251409,1356.518889,42,-7.4
05-04-2020,1250,23,7.13089883,3.135494216,0.056782014,0.139761942,25.09,79.94,60.13333333,-45.23529412,-11.23529412,-22.2,-53.75,-39.05555556,19.25,,2718,,3,353,234.259954,1419.180019,39,-5.6
06-04-2020,1348,24,7.206377291,3.17805383,0.075478461,0.042559614,19.60333333,60.42,46.42333333,-53.625,-20.85714286,-35,-51.57142857,-35,14.71428571,,2732,,3,414,22.27999173,563.1933981,75,-1
07-04-2020,1373,26,7.224753406,3.258096538,0.018376114,0.080042708,19.64666667,56.06,38.91666667,-56,-31.83333333,-30.8,-56,-38.64285714,12.42857143,,1152,,27,457,25.65833094,504.888155,72,0.3
08-04-2020,1423,29,7.260522598,3.36729583,0.035769192,0.109199292,23.89333333,60.46333333,49.14666667,-47.6,-20.9375,-42.4,-60.11111111,-42.27777778,18.16666667,,1555,,33,507,17.91666209,548.6520219,80,0.2
09-04-2020,1451,32,7.280008253,3.465735903,0.019485655,0.098440073,21.63333333,61.57333333,48.20333333,-49.625,-22.5,-46.9,-59.71428571,-43.63157895,19.83333333,,4312,,53,566,20.75582167,544.039635,100,4.9
10-04-2020,1500,39,7.313220387,3.663561646,0.033212134,0.197825743,23.24666667,61.36666667,51.04333333,-45.2,-13.35294118,-47.2,-60.5,-43.52631579,19.75,,2472,,73,585,19.63933834,494.4502802,98,0.3
11-04-2020,1569,40,7.358193753,3.688879454,0.044973366,0.025317808,21.68666667,60.07333333,50.63,-47,-14.9375,-47.6,-63,-43.36842105,20.16666667,,1058,,94,588,20.25175064,477.3465832,81,-6.4
12-04-2020,1651,44,7.409136444,3.784189634,0.050942691,0.09531018,21.09666667,63.75,57.47333333,-46.58823529,-13.94117647,-45.8,-61.875,-41.44444444,21.09090909,,2635,,120,625,23.74379694,506.2807774,96,-5.8
13-04-2020,1732,46,7.457032089,3.828641396,0.047895645,0.044451763,19.8,64.40666667,48.59666667,-52.3125,-19.42857143,-35.2,-55.28571429,-38.625,15,,4449,,142,718,19.10410717,432.2904582,93,-3
14-04-2020,1870,48,7.53369371,3.871201011,0.076661621,0.042559614,17.59,48.2,37.28,-55.64285714,-33.33333333,-48.2,-58.66666667,-41.28571429,13.16666667,,3955,,174,781,20.34364705,462.7991856,79,3.4
15-04-2020,1996,48,7.598900457,3.871201011,0.065206747,0,22.69666667,71.14666667,51.49333333,-44.13333333,-16.375,-32.1,-58.375,-42.33333333,18.08333333,,4864,,196,861,24.81492238,457.9857896,82,-0.8
16-04-2020,2158,50,7.676937146,3.912023005,0.078036689,0.040821995,21.39,69.62666667,52.04333333,-45.375,-14.25,-38.2,-57.375,-42.78947368,19.5,,2148,,196,965,22.62806278,487.1995773,67,2.2
17-04-2020,2397,50,7.781973234,3.912023005,0.105036089,0,23.20666667,76.38666667,55.99666667,-42.13333333,-7.9375,-28.1,-57.25,-42.84210526,18.91666667,,985,,279,948,20.51729657,464.1959343,55,7.1
18-04-2020,2562,51,7.848543482,3.931825633,0.066570248,0.019802627,22.91,87.43333333,66.66666667,-31,11.3125,-17.1,-54.625,-43.94736842,17.25,,821,,361,963,25.02054565,563.7206793,77,2
19-04-2020,2803,55,7.938445551,4.007333185,0.089902069,0.075507553,18.19333333,67.88666667,52.08333333,-55.94117647,-20.14285714,-40.8,-67.25,-71,30,,1203,,447,900,26.55329795,510.748559,76,5.8
20-04-2020,2908,59,7.975220839,4.077537444,0.036775287,0.070204259,17.93666667,64.57,50.65666667,-48.875,-10.76923077,-45.7,-60,-40.5625,15.28571429,,1645,,519,875,18.30444263,506.0661447,70,11.8
21-04-2020,3095,61,8.037543185,4.110873864,0.062322346,0.03333642,16.25333333,49.12666667,37.42333333,-63.14285714,-41.5,-43.9,-58.5,-43.53333333,12.85714286,97,1485,33,592,827,23.48827728,545.2584795,71,13.2
22-04-2020,3401,66,8.131824785,4.189654742,0.0942816,0.078780878,20.75333333,66.67333333,51.71333333,-46.33333333,-20.85714286,-25.9,-61.5,-52.63157895,20.2,101,2123,33,592,869,18.47553236,551.8507867,68,8.5
23-04-2020,3720,68,8.221478947,4.219507705,0.089654162,0.029852963,22.00666667,68.42333333,56.43,-43.46666667,-15.3125,-33.6,-57,-43.57894737,19.16666667,105,2908,33,774,755,22.5458657,445.3839396,75,7.2
24-04-2020,4017,72,8.298290634,4.276666119,0.076811687,0.057158414,21.72333333,73.92666667,60.20666667,-40.4,-8.823529412,-37.9,-58.75,-43.42105263,19.25,107,2038,34,823,784,22.69271572,555.2052746,73,6.9
25-04-2020,4233,73,8.350666241,4.290459441,0.052375606,0.013793322,21.94666667,88.59666667,64.60666667,-38.66666667,-5.1875,-14.5,-55.625,-43.36842105,18.41666667,110,2465,34,877,809,22.65659016,465.4490968,69,9
26-04-2020,4488,73,8.409162447,4.290459441,0.058496207,0,21.19333333,88.25333333,70.55666667,-42,-11.17647059,-30.9,-58.875,-41.22222222,19.81818182,110,2868,34,914,908,26.57529197,489.8123657,45,7.9
27-04-2020,4696,75,8.454466362,4.317488114,0.045303914,0.027028672,20.81,84.97,61.86,-43.625,-13,-26.8,-54,-33.5,13.57142857,115,2853,35,914,1034,21.73541009,515.0605485,36,8.9
28-04-2020,4850,80,8.486733984,4.382026635,0.032267622,0.064538521,20.90333333,79.94333333,51.98333333,-44.57142857,-19.83333333,5.1,-46.28571429,-35.07142857,10.57142857,44,2779,14,914,1194,20.28597998,530.8154669,58,8.3
29-04-2020,5165,87,8.549660382,4.465908119,0.062926398,0.083881484,25.42333333,101.4766667,66.12,-34.28571429,-7.875,-10.55555556,-52.875,-40.61111111,15.83333333,60,4524,13,1124,1223,20.24146149,512.6330056,63,11.8
30-04-2020,5355,89,8.585785983,4.48863637,0.036125601,0.022728251,25.47,100.3866667,68.11333333,-35.13333333,-8.75,-11.44444444,-52.75,-40.57894737,16.83333333,57,4092,14,1162,1349,20.81462446,506.986926,62,10.9
01-05-2020,5573,92,8.625688788,4.521788577,0.039902805,0.033152207,23.86333333,94.79666667,68.94333333,-36.2,-5.6875,-18.7,-55.75,-41.21052632,17.58333333,57,4426,14,1198,1550,23.72715426,506.3134511,61,7
02-05-2020,5670,94,8.642944397,4.543294782,0.017255609,0.021506205,24.24,95.66,72.06666667,-35.93333333,-4.8125,-19.3,-56.125,-40.89473684,17.58333333,65,3994,16,1230,1619,21.13381582,563.7938021,37,9
03-05-2020,5766,95,8.659733878,4.553876892,0.016789481,0.010582109,26.84,107.5033333,81.11,-36.8125,-5.8125,-5.4,-52.625,-39.22222222,17.5,46,3698,18,1273,1761,21.63256864,549.5408941,29,9.1
04-05-2020,5836,104,8.67180091,4.644390899,0.012067031,0.090514008,23.10666667,95.67,68.79333333,-40,-10.58333333,-1,-46.85714286,-33.9375,11.57142857,70,4484,18,1310,2025,25.26361938,544.4919,29,4
05-05-2020,5893,106,8.681520485,4.663439094,0.009719575,0.019048195,23.58,80.63666667,56.42333333,-42.5,-16.08333333,-6.4,-48.85714286,-36.71428571,9.714285714,72,4336,18,1357,2295,21.91653315,470.7175293,28,6.8
06-05-2020,5963,112,8.693328989,4.718498871,0.011808504,0.055059777,26.40333333,91.08,70.42333333,-35.21428571,-8.9375,-20.3,-55.125,-40.44444444,15.41666667,76,4612,18,1397,2548,14.51483179,460.5534484,90,8.2
07-05-2020,6017,114,8.702344075,4.736198448,0.009015086,0.017699577,28.21,106.84,75.34666667,-31.26666667,-3.75,-7,-47.5,-41,15,76,4718,18,1471,2689,13.57362899,489.3777219,87,11.4
08-05-2020,6098,115,8.715716128,4.744932128,0.013372052,0.00873368,28.08666667,112.5333333,78.18,-30.4,-0.375,-4,-47.875,-41.47368421,15.66666667,77,4407,20,1549,2858,15.21630169,299.6970854,100,6.7
09-05-2020,6157,116,8.725344925,4.753590191,0.009628797,0.008658063,27.23333333,101.25,79.99666667,-31.53333333,-1.125,-16.6,-53.125,-41.15789474,16.16666667,87,3870,20,1664,2957,12.85042533,585.0225137,89,6
10-05-2020,6253,117,8.740816628,4.762173935,0.015471703,0.008583744,29.27333333,123.7766667,92.52333333,-30.125,-0.0625,6.4,-46.625,-38.72222222,15.08333333,82,3239,21,1800,2970,15.68639821,487.5247009,85,3.6
11-05-2020,6300,117,8.748304912,4.762173935,0.007488285,0,28.50666667,120.0033333,80.8,-32.875,-3.769230769,38.6,-34.75,-31.6875,8.142857143,86,5205,22,1953,3125,16.56520154,492.218369,85,3.5
12-05-2020,6345,118,8.75542238,4.770684624,0.007117468,0.00851069,25.44,85.42666667,61.42,-39.71428571,-14.41666667,-12.6,-50.5,-34.21428571,8.714285714,90,5051,22,2161,3105,15.69778098,433.0204295,84,5.5
13-05-2020,6407,120,8.765146422,4.787491743,0.009724041,0.016807118,30.17,93.36333333,73.98333333,-33.57142857,-6.25,-24.5,-53.75,-39.77777778,15.25,86,4829,22,2359,3122,16.35804929,410.846713,67,6.6
14-05-2020,6457,121,8.772920093,4.795790546,0.007773671,0.008298803,30.65666667,120.43,84.65666667,-27.33333333,1.1875,15.88888889,-47.28571429,-38.84210526,14.16666667,88,3751,19,2534,3042,11.32219791,534.1685457,79,9
15-05-2020,6515,125,8.78186249,4.828313737,0.008942397,0.032523192,30.42666667,116.5166667,86.27,-27.8,3.4375,8.4,-50.125,-39.52631579,14.41666667,89,3728,19,2713,2958,13.99721305,507.28888,69,9.4
16-05-2020,6587,126,8.792853289,4.836281907,0.010990799,0.00796817,29.79,116.23,85.09333333,-28.8,3.5,0.3,-51.5,-39.68421053,14.66666667,89,3477,21,2942,2790,12.86909432,474.7647417,77,11.8
17-05-2020,6664,127,8.804475184,4.844187086,0.011621895,0.00790518,31.85,118.5066667,94.73666667,-29.75,3.375,-6.3,-52.125,-36.88888889,15.66666667,87,2293,20,3219,2568,14.79439686,495.2990265,73,13
18-05-2020,6683,128,8.807322268,4.852030264,0.002847084,0.007843177,28.45333333,119.0933333,86.83333333,-29.1875,9.846153846,19.7,-45.14285714,-28.5625,8.571428571,82,3494,19,3552,2299,14.69395247,546.360998,64,13.7
19-05-2020,6716,128,8.812248018,4.852030264,0.004925751,0,24.77,89.34,65.29333333,-31.57142857,2.166666667,-8.4,-50.5,-28.07142857,7.142857143,85,3818,18,3809,2094,14.17829807,470.5650631,72,11.3
20-05-2020,6735,128,8.815073089,4.852030264,0.002825071,0,26.94,101.25,86.83333333,-30.64285714,-5.3125,-10.88888889,-52,-37.16666667,13.25,80,3232,17,4020,1963,13.49848843,416.3228148,70,9
21-05-2020,6768,132,8.819960901,4.882801923,0.004887812,0.030771659,24.31,88.62,65.29333333,-29.4,-2.25,-1.888888889,-49.75,-36.94736842,14,74,0,15,4204,1837,13.84986209,450.0258482,67,5.1
22-05-2020,6800,134,8.824677891,4.8978398,0.00471699,0.015037877,31.89333333,136.0266667,94.14666667,-23.6,6.4375,28.66666667,-46.125,-37,13.16666667,71,7734,13,4389,1747,15.14033477,556.1480458,66,4
23-05-2020,6818,135,8.827321453,4.905274778,0.002643562,0.007434978,33.91,130.4,97.40666667,-20.71428571,8,2.333333333,-47.375,-37.36842105,13.16666667,73,2864,12,4659,1524,14.9075789,496.3126205,67,10
24-05-2020,6860,135,8.833462721,4.905274778,0.006141268,0,35.12333333,149.7166667,110.4966667,-18.75,9.1875,31.22222222,-42.375,-37.94444444,11.33333333,73,3173,12,4866,1361,16.47206308,486.8870306,63,11.3
25-05-2020,6879,138,8.836228572,4.927253685,0.002765851,0.021978907,35.74,144.8433333,96.08666667,-23,5,83.33333333,-30.71428571,-28.6875,5,70,4072,11,5076,1211,13.79913411,484.6309907,47,13.6
26-05-2020,6901,139,8.839421608,4.934473933,0.003193036,0.007220248,32.10666667,123.0733333,79.14333333,-23.07142857,-2.166666667,67.11111111,-34.14285714,-28.14285714,4.714285714,49,4816,8,5205,1131,14.47856697,431.0826122,53,10
27-05-2020,6926,141,8.843037725,4.94875989,0.003616117,0.014285957,34.45,121.17,78.82666667,-27.85714286,-5,66.44444444,-58.71428571,-70.10526316,18.66666667,62,4505,9,5317,1073,13.82682726,422.6154726,55,9.4
28-05-2020,6955,143,8.847216104,4.96284463,0.004178379,0.01408474,36.86,135.0033333,94.97333333,-20.14285714,3.0625,5.888888889,-48.125,-35,12.41666667,60,4594,8,5377,1084,13.29982143,451.3156054,51,11
29-05-2020,6979,143,8.850660919,4.96284463,0.003444815,0,36.84333333,133.6966667,97.64333333,-14.35714286,12.9375,-7.2,-51,-35.15789474,13.25,57,3761,9,5453,1084,17.25254753,353.2319044,60,14.1
30-05-2020,6992,143,8.852521917,4.96284463,0.001860998,0,30.98,115.28,91.01,-21.53333333,3.5625,-38.5,-56.875,-36.73684211,16.16666667,65,3458,9,5519,1036,16.77033784,443.8650633,53,17.6
31-05-2020,7010,143,8.85509298,4.96284463,0.002571063,0,34.21666667,133.5366667,104.4566667,-22.5625,3.4375,-19.2,-50.625,-31.94444444,14.91666667,61,2428,8,5854,734,15.43220933,441.517246,60,14.4
01-06-2020,7044,143,8.85993147,4.96284463,0.00483849,0,34.90333333,143.8666667,101.34,-23.2,5.076923077,28.11111111,-36,-19.6,6.75,58,2607,7,5637,970,13.8398962,433.6215,51,11.9
02-06-2020,7057,143,8.861775311,4.96284463,0.001843841,0,37.18,135.23,88.89333333,-17.85714286,1.833333333,96.44444444,-31.375,-22.57142857,3.714285714,59,4017,6,5710,926,17.05678805,442.7531151,47,12.7
03-06-2020,7076,145,8.864464055,4.976733742,0.002688744,0.013889112,41.85333333,147.0733333,101.0633333,-14.5,3.125,22.22222222,-45.75,-34.44444444,10.41666667,54,3205,6,5801,865,14.00035995,443.8227334,42,11.6
04-06-2020,7091,146,8.866581653,4.983606622,0.002117598,0.006872879,41.40666667,140.9666667,101.1233333,-16.71428571,0.75,3.666666667,-47.57142857,-32.16666667,12.08333333,48,3981,6,5869,814,14.37752334,411.9743664,51,10.3
05-06-2020,7098,146,8.867568333,4.983606622,0.00098668,0,41.52333333,147.9966667,107.9,-12.92857143,12,25.77777778,-44.71428571,-31.68421053,11.41666667,46,4015,6,5924,801,15.83456172,582.0818702,41,10.1
06-06-2020,7138,146,8.873187904,4.983606622,0.005619571,0,41.37666667,157.41,111.3133333,-11.57142857,11.875,32.11111111,-41.75,-31.47368421,10.58333333,45,3010,5,5979,762,7.845628341,491.2318137,100,14
07-06-2020,7138,146,8.873187904,4.983606622,0,0,43.65333333,169.3933333,124.0266667,-12.6875,11.1875,44.33333333,-38.375,-29.77777778,9.833333333,45,2982,5,6048,714,6.947573626,481.5196008,76,9.4
08-06-2020,7202,149,8.882114044,5.003946306,0.00892614,0.020339684,41.01,164.2233333,112.5366667,-15.06666667,11.23076923,105.1111111,-23.71428571,-13.53333333,3,43,3168,4,6106,679,7.032738468,506.107623,61,10
09-06-2020,7229,151,8.885855993,5.017279837,0.003741949,0.013333531,34.34666667,107.3233333,82.67,-21.57142857,-2.25,12.5,-43.375,-16.5,4.857142857,50,0,4,6160,652,7.63922225,467.1117378,72,10.4
10-06-2020,7276,151,8.89233654,5.017279837,0.006480547,0,49.4,155.9433333,107.56,-8.428571429,8.875,28.55555556,-45,-30.11111111,9.615384615,55,7510,4,6220,616,9.15649016,466.1298791,83,15
11-06-2020,7316,149,8.89781901,5.003946306,0.00548247,-0.013333531,46.73,162.9533333,110.79,-10.92857143,9.1875,53.55555556,-42.85714286,-30.57894737,10.08333333,53,3768,5,6245,604,9.952220807,458.9895458,85,15.7
12-06-2020,7346,149,8.901911226,5.003946306,0.004092217,0,47.55333333,162.2533333,112.5233333,-12,10.8125,31.55555556,-44.85714286,-30.15789474,11,52,3138,6,6283,584,9.443799159,479.5586511,93,19.5
13-06-2020,7383,150,8.906935339,5.010635294,0.005024113,0.006688988,44.87333333,153.7333333,113.5266667,-12.21428571,10.5625,30.22222222,-40.85714286,-29.36842105,10.53846154,53,2709,6,6501,400,9.531873459,478.9645955,98,15.4
14-06-2020,7433,150,8.913684825,5.010635294,0.006749486,0,49.54333333,190.5933333,130.9033333,-12.5625,7.75,67.25,-40,-28.27777778,9.416666667,51,3227,6,6537,377,8.943455478,515.1630323,81,12.7
15-06-2020,7453,151,8.916371915,5.017279837,0.00268709,0.006644543,40.51333333,152.8566667,107.5066667,-18.9375,5,40.66666667,-22.42857143,-15.6,5.875,48,4997,6,6587,344,9.46960101,487.8550882,71,12.8
16-06-2020,7482,151,8.920255415,5.017279837,0.0038835,0,35.57333333,104.1666667,79.93666667,-26.28571429,-6.5,-23.9,-43.28571429,-19.28571429,6.857142857,48,4226,6,6611,334,8.333396833,567.0763856,70,12
17-06-2020,7530,151,8.926650321,5.017279837,0.006394906,0,46.59333333,147.2366667,107.5433333,-10.78571429,5,22,-43.14285714,-28.57894737,10.46153846,44,6455,6,6624,328,8.39513727,416.6665912,84,11.7
18-06-2020,7579,152,8.933136544,5.023880521,0.006486223,0.006600684,50.22666667,163.7733333,114.0233333,-10.28571429,4.3125,53.33333333,-40,-28.15789474,9.642857143,44,0,6,6677,315,8.221305766,429.0461399,66,11.6
19-06-2020,7625,152,8.939187601,5.023880521,0.006051058,0,50.95,174.74,121.4266667,-2.714285714,15.8,72.88888889,-40.28571429,-28.36842105,8.5,44,0,6,6677,315,9.047046076,471.1488431,64,13.4
20-06-2020,7673,152,8.945462952,5.023880521,0.006275351,0,50.50333333,174.64,123.7933333,-3.785714286,16.125,66.77777778,-40,-28.73684211,8.384615385,44,0,6,6698,355,10.06013309,470.2434633,84,16.9
21-06-2020,7704,152,8.949494953,5.023880521,0.004032001,0,53,189.1366667,136.59,-7.3125,11.1875,78.125,-36.28571429,-26.68421053,7.384615385,46,21710,6,6722,356,9.412058951,416.85145,60,16.4
22-06-2020,7736,153,8.953640037,5.030437921,0.004145084,0.006557401,45.71,159.2633333,117.7633333,-12.8,8.692307692,78,-31.66666667,-9.526315789,3.333333333,42,6582,6,6754,371,9.352763054,481.5551936,71,16
23-06-2020,7781,153,8.959440144,5.030437921,0.005800106,0,43.61333333,126.5733333,95.49666667,-10.42857143,3.833333333,63.7,-26.71428571,-11.94444444,2.75,45,7131,6,6788,379,7.414994122,534.7229486,66,18.7
24-06-2020,7825,153,8.965079015,5.030437921,0.005638872,0,53.81,165.0333333,118.5933333,-2.857142857,9.9375,39,-39,-27.47368421,8.769230769,53,7746,6,6811,386,8.779434846,485.071899,56,15.2
25-06-2020,7851,154,8.968396191,5.036952602,0.003317176,0.006514681,54.35333333,172.8066667,123.2966667,-5.285714286,7.1875,44.66666667,-36.42857143,-26.52631579,8.928571429,44,6790,6,6830,403,8.241110616,412.3282868,82,15.8
26-06-2020,7888,154,8.973097896,5.036952602,0.004701705,0,48.66666667,156.8633333,119.0766667,-7,10.5625,10.7,-42.14285714,-27.73684211,10,46,7911,7,6861,422,7.827371228,506.2568206,78,18.1
27-06-2020,7957,154,8.981807323,5.036952602,0.008709427,0,53.54333333,176.72,128.8066667,-2.071428571,17.4,51.44444444,-37.57142857,-27.47368421,7.642857143,31,3462,7,6862,440,7.379743309,476.2554246,70,13.7
28-06-2020,7996,154,8.986696696,5.036952602,0.004889372,0,56.09666667,201.5,147.54,-1.666666667,17.375,96.5,-30.71428571,-25.84210526,5.615384615,36,6525,7,6882,449,8.642533741,514.7085478,80,10.6
29-06-2020,8067,154,8.995536945,5.036952602,0.008840249,0,50.38333333,184.8933333,129.9,-3.133333333,16.76923077,163.25,-29.66666667,-8.421052632,0.333333333,38,6982,7,6893,486,10.16317228,424.3720882,59,13.5
30-06-2020,8108,154,9.000606508,5.036952602,0.005069563,0,41.56,121.34,96.23666667,-0.428571429,11.75,110.4285714,-27,-8,-0.625,34,7911,6,6938,489,8.440780498,468.7419858,65,11.3
01-07-2020,8108,154,9.000606508,5.036952602,0,0,58.50666667,182.3033333,127.9366667,0.142857143,10.5,89.33333333,-33.71428571,-28.94736842,6.538461538,39,8995,6,6961,512,8.485966294,518.5270115,57,15
02-07-2020,8202,155,9.012133306,5.043425117,0.011526798,0.006472515,54.88333333,179.17,129.6866667,-2.928571429,9.9375,77.44444444,-32.85714286,-28.31578947,7.357142857,39,7351,6,6996,525,7.878751787,441.9572365,65,14.7
